"film_id","actor_id","title","first_name","last_name","rental_duration","rental_rate","length","replacement_cost","rating"
450,72,"Idols Snatchers","Sean","Williams",5,2.99,84,29.99,"NC-17"
550,72,"Maguire Apache","Sean","Williams",6,2.99,74,22.99,"NC-17"
609,72,"Muscle Bright","Sean","Williams",7,2.99,185,23.99,"G"
623,72,"Newton Labyrinth","Sean","Williams",4,0.99,75,9.99,"PG"
636,72,"Oleander Clue","Sean","Williams",5,0.99,161,12.99,"PG"
640,72,"Opus Ice","Sean","Williams",5,4.99,102,21.99,"R"
665,72,"Patton Interview","Sean","Williams",4,2.99,175,22.99,"PG"
718,72,"Rebel Airport","Sean","Williams",7,0.99,73,24.99,"G"
743,72,"Room Roman","Sean","Williams",7,0.99,60,27.99,"PG"
757,72,"Sagebrush Clueless","Sean","Williams",4,2.99,106,28.99,"G"
773,72,"Seabiscuit Punk","Sean","Williams",6,2.99,112,28.99,"NC-17"
854,72,"Strangers Graffiti","Sean","Williams",4,4.99,119,22.99,"R"
865,72,"Sunrise League","Sean","Williams",3,4.99,135,19.99,"PG-13"
938,72,"Velvet Terminator","Sean","Williams",3,4.99,173,14.99,"R"
956,72,"Wanda Chamber","Sean","Williams",7,4.99,107,23.99,"PG-13"
964,72,"Waterfront Deliverance","Sean","Williams",4,4.99,61,17.99,"G"
969,72,"West Lion","Sean","Williams",4,4.99,159,29.99,"G"
36,73,"Argonauts Town","Gary","Penn",7,0.99,127,12.99,"PG-13"
45,73,"Attraction Newton","Gary","Penn",5,4.99,83,14.99,"PG-13"
51,73,"Balloon Homeward","Gary","Penn",5,2.99,75,10.99,"NC-17"
77,73,"Birds Perdition","Gary","Penn",5,4.99,61,15.99,"G"
148,73,"Chocolate Duck","Gary","Penn",3,2.99,132,13.99,"R"
245,73,"Double Wrath","Gary","Penn",4,0.99,177,28.99,"R"
275,73,"Egypt Tenenbaums","Gary","Penn",3,0.99,85,11.99,"PG"
322,73,"Flatliners Killer","Gary","Penn",5,2.99,100,29.99,"G"
374,73,"Graffiti Love","Gary","Penn",3,0.99,117,29.99,"PG"
379,73,"Greedy Roots","Gary","Penn",7,0.99,166,14.99,"R"
467,73,"Intrigue Worst","Gary","Penn",6,0.99,181,10.99,"G"
548,73,"Magnificent Chitty","Gary","Penn",3,2.99,53,27.99,"R"
561,73,"Mask Peach","Gary","Penn",6,2.99,123,26.99,"NC-17"
562,73,"Masked Bubble","Gary","Penn",6,0.99,151,12.99,"PG-13"
565,73,"Matrix Snowman","Gary","Penn",6,4.99,56,9.99,"PG-13"
627,73,"North Tequila","Gary","Penn",4,4.99,67,9.99,"NC-17"
666,73,"Paycheck Wait","Gary","Penn",4,4.99,145,27.99,"PG-13"
667,73,"Peach Innocent","Gary","Penn",3,2.99,160,20.99,"PG-13"
707,73,"Quest Mussolini","Gary","Penn",5,2.99,177,29.99,"R"
748,73,"Rugrats Shakespeare","Gary","Penn",4,0.99,109,16.99,"PG-13"
772,73,"Sea Virgin","Gary","Penn",4,2.99,80,24.99,"PG"
823,73,"South Wait","Gary","Penn",4,2.99,143,21.99,"R"
936,73,"Vanishing Rocky","Gary","Penn",3,2.99,123,21.99,"NC-17"
946,73,"Virtual Spoilers","Gary","Penn",3,4.99,144,14.99,"NC-17"
950,73,"Volume House","Gary","Penn",7,4.99,132,12.99,"PG"
998,73,"Zhivago Core","Gary","Penn",6,0.99,105,10.99,"NC-17"
28,74,"Anthem Luke","Milla","Keitel",5,4.99,91,16.99,"PG-13"
44,74,"Attacks Hate","Milla","Keitel",5,4.99,113,21.99,"PG-13"
117,74,"Candles Grapes","Milla","Keitel",6,4.99,135,15.99,"NC-17"
185,74,"Cowboy Doom","Milla","Keitel",3,2.99,146,10.99,"PG"
192,74,"Crossing Divorce","Milla","Keitel",4,4.99,50,19.99,"R"
203,74,"Daisy Menagerie","Milla","Keitel",5,4.99,84,9.99,"G"
263,74,"Durham Panky","Milla","Keitel",6,4.99,154,14.99,"R"
321,74,"Flash Wars","Milla","Keitel",3,4.99,123,21.99,"NC-17"
415,74,"High Encino","Milla","Keitel",3,2.99,84,23.99,"R"
484,74,"Jerk Paycheck","Milla","Keitel",3,2.99,172,13.99,"NC-17"
503,74,"Kramer Chocolate","Milla","Keitel",3,2.99,171,24.99,"R"
537,74,"Lover Truman","Milla","Keitel",3,2.99,75,29.99,"G"
543,74,"Madigan Dorado","Milla","Keitel",5,4.99,116,20.99,"R"
617,74,"Natural Stock","Milla","Keitel",4,0.99,50,24.99,"PG-13"
626,74,"Noon Papi","Milla","Keitel",5,2.99,57,12.99,"G"
637,74,"Open African","Milla","Keitel",7,4.99,131,16.99,"PG"
663,74,"Patient Sister","Milla","Keitel",7,0.99,99,29.99,"NC-17"
704,74,"Pure Runner","Milla","Keitel",3,2.99,121,25.99,"NC-17"
720,74,"Redemption Comforts","Milla","Keitel",3,2.99,179,20.99,"NC-17"
747,74,"Roxanne Rebel","Milla","Keitel",5,0.99,171,9.99,"R"
780,74,"Sensibility Rear","Milla","Keitel",7,4.99,98,15.99,"PG"
804,74,"Sleeping Suspects","Milla","Keitel",7,4.99,129,13.99,"PG-13"
834,74,"Spoilers Hellfighters","Milla","Keitel",4,0.99,151,26.99,"G"
836,74,"Squad Fish","Milla","Keitel",3,2.99,136,14.99,"PG"
848,74,"Stone Fire","Milla","Keitel",3,0.99,94,19.99,"G"
872,74,"Sweet Brotherhood","Milla","Keitel",3,2.99,185,27.99,"R"
902,74,"Trading Pinocchio","Milla","Keitel",6,4.99,170,22.99,"PG"
956,74,"Wanda Chamber","Milla","Keitel",7,4.99,107,23.99,"PG-13"
12,75,"Alaska Phantom","Burt","Posey",6,0.99,136,22.99,"PG"
34,75,"Arabia Dogma","Burt","Posey",6,0.99,62,29.99,"NC-17"
143,75,"Chill Luck","Burt","Posey",6,0.99,142,17.99,"PG"
170,75,"Command Darling","Burt","Posey",5,4.99,120,28.99,"PG-13"
222,75,"Desert Poseidon","Burt","Posey",4,4.99,64,27.99,"R"
301,75,"Family Sweet","Burt","Posey",4,0.99,155,24.99,"R"
347,75,"Games Bowfinger","Burt","Posey",7,4.99,119,17.99,"PG-13"
372,75,"Graceland Dynamite","Burt","Posey",5,4.99,140,26.99,"R"
436,75,"Hours Rage","Burt","Posey",4,0.99,122,14.99,"NC-17"
445,75,"Hyde Doctor","Burt","Posey",5,2.99,100,11.99,"G"
446,75,"Hysterical Grail","Burt","Posey",5,4.99,150,19.99,"PG"
492,75,"Jungle Closer","Burt","Posey",6,0.99,134,11.99,"NC-17"
498,75,"Killer Innocent","Burt","Posey",7,2.99,161,11.99,"R"
508,75,"Lambs Cincinatti","Burt","Posey",6,4.99,144,18.99,"PG-13"
541,75,"Luke Mummy","Burt","Posey",5,2.99,74,21.99,"NC-17"
547,75,"Magic Mallrats","Burt","Posey",3,0.99,117,19.99,"PG"
579,75,"Minds Truman","Burt","Posey",3,4.99,149,22.99,"PG-13"
645,75,"Others Soup","Burt","Posey",7,2.99,118,18.99,"PG"
667,75,"Peach Innocent","Burt","Posey",3,2.99,160,20.99,"PG-13"
744,75,"Roots Remember","Burt","Posey",4,0.99,89,23.99,"PG-13"
764,75,"Saturday Lambs","Burt","Posey",3,4.99,150,28.99,"G"
780,75,"Sensibility Rear","Burt","Posey",7,4.99,98,15.99,"PG"
870,75,"Swarm Gold","Burt","Posey",4,0.99,123,12.99,"PG-13"
920,75,"Unbreakable Karate","Burt","Posey",3,0.99,62,16.99,"G"
60,76,"Beast Hunchback","Angelina","Astaire",3,4.99,89,22.99,"R"
66,76,"Beneath Rush","Angelina","Astaire",6,0.99,53,27.99,"NC-17"
68,76,"Betrayed Rear","Angelina","Astaire",5,4.99,122,26.99,"NC-17"
95,76,"Breakfast Goldfinger","Angelina","Astaire",5,4.99,123,18.99,"G"
122,76,"Carrie Bunch","Angelina","Astaire",7,0.99,114,11.99,"PG"
187,76,"Cranes Reservoir","Angelina","Astaire",5,2.99,57,12.99,"NC-17"
223,76,"Desire Alien","Angelina","Astaire",7,2.99,76,24.99,"NC-17"
234,76,"Disturbing Scarface","Angelina","Astaire",6,2.99,94,27.99,"R"
251,76,"Dragonfly Strangers","Angelina","Astaire",6,"4.99",133,"19.99","NC-17"
348,76,"Gandhi Kwai","Angelina","Astaire",7,"0.99",86,"9.99","PG-13"
444,76,"Hustler Party","Angelina","Astaire",3,"4.99",83,"22.99","NC-17"
464,76,"Intentions Empire","Angelina","Astaire",3,"2.99",107,"13.99","PG-13"
474,76,"Jade Bunch","Angelina","Astaire",6,"2.99",174,"21.99","NC-17"
498,76,"Killer Innocent","Angelina","Astaire",7,"2.99",161,"11.99","R"
568,76,"Memento Zoolander","Angelina","Astaire",4,"4.99",77,"11.99","NC-17"
604,76,"Mulan Moon","Angelina","Astaire",4,"0.99",160,"10.99","G"
606,76,"Mummy Creatures","Angelina","Astaire",3,"0.99",160,"15.99","NC-17"
642,76,"Order Betrayed","Angelina","Astaire",7,"2.99",120,"13.99","PG-13"
648,76,"Outlaw Hanky","Angelina","Astaire",7,"4.99",148,"17.99","PG-13"
650,76,"Pacific Amistad","Angelina","Astaire",3,"0.99",144,"27.99","G"
709,76,"Racer Egg","Angelina","Astaire",7,"2.99",147,"19.99","NC-17"
760,76,"Samurai Lion","Angelina","Astaire",5,"2.99",110,"21.99","G"
765,76,"Saturn Name","Angelina","Astaire",7,"4.99",182,"18.99","R"
781,76,"Seven Swarm","Angelina","Astaire",4,"4.99",127,"15.99","R"
850,76,"Story Side","Angelina","Astaire",7,"0.99",163,"27.99","R"
862,76,"Summer Scarface","Angelina","Astaire",5,"0.99",53,"25.99","G"
866,76,"Sunset Racer","Angelina","Astaire",6,"0.99",48,"28.99","NC-17"
870,76,"Swarm Gold","Angelina","Astaire",4,"0.99",123,"12.99","PG-13"
912,76,"Trojan Tomorrow","Angelina","Astaire",3,"2.99",52,"9.99","PG"
935,76,"Vanished Garden","Angelina","Astaire",5,"0.99",142,"17.99","R"
958,76,"Wardrobe Phantom","Angelina","Astaire",6,"2.99",178,"19.99","G"
13,77,"Ali Forever","Cary","Mcconaughey",4,"4.99",150,"21.99","PG"
22,77,"Amistad Midsummer","Cary","Mcconaughey",6,"2.99",85,"10.99","G"
40,77,"Army Flintstones","Cary","Mcconaughey",4,"0.99",148,"22.99","R"
73,77,"Bingo Talented","Cary","Mcconaughey",5,"2.99",150,"22.99","PG-13"
78,77,"Blackout Private","Cary","Mcconaughey",7,"2.99",85,"12.99","PG"
153,77,"Citizen Shrek","Cary","Mcconaughey",7,"0.99",165,"18.99","G"
224,77,"Desperate Trainspotting","Cary","Mcconaughey",7,"4.99",81,"29.99","G"
240,77,"Dolls Rage","Cary","Mcconaughey",7,"2.99",120,"10.99","PG-13"
245,77,"Double Wrath","Cary","Mcconaughey",4,"0.99",177,"28.99","R"
261,77,"Duffel Apocalypse","Cary","Mcconaughey",5,"0.99",171,"13.99","G"
343,77,"Full Flatliners","Cary","Mcconaughey",6,"2.99",94,"14.99","PG"
442,77,"Hunting Musketeers","Cary","Mcconaughey",6,"2.99",65,"24.99","NC-17"
458,77,"Indian Love","Cary","Mcconaughey",4,"0.99",135,"26.99","NC-17"
538,77,"Loverboy Attacks","Cary","Mcconaughey",7,"0.99",162,"19.99","PG-13"
566,77,"Maude Mod","Cary","Mcconaughey",6,"0.99",72,"20.99","R"
612,77,"Mussolini Spoilers","Cary","Mcconaughey",6,"2.99",180,"10.99","G"
635,77,"Oklahoma Jumanji","Cary","Mcconaughey",7,"0.99",58,"15.99","PG"
694,77,"Prejudice Oleander","Cary","Mcconaughey",6,"4.99",98,"15.99","PG-13"
749,77,"Rules Human","Cary","Mcconaughey",6,"4.99",153,"19.99","R"
938,77,"Velvet Terminator","Cary","Mcconaughey",3,"4.99",173,"14.99","R"
943,77,"Villain Desperate","Cary","Mcconaughey",4,"4.99",76,"27.99","PG-13"
963,77,"Watch Tracy","Cary","Mcconaughey",5,"0.99",78,"12.99","PG"
969,77,"West Lion","Cary","Mcconaughey",4,"4.99",159,"29.99","G"
993,77,"Wrong Behavior","Cary","Mcconaughey",6,"2.99",178,"10.99","PG-13"
86,78,"Boogie Amelie","Groucho","Sinatra",6,"4.99",121,"11.99","R"
239,78,"Dogma Family","Groucho","Sinatra",5,"4.99",122,"16.99","G"
260,78,"Dude Blindness","Groucho","Sinatra",3,"4.99",132,"9.99","G"
261,78,"Duffel Apocalypse","Groucho","Sinatra",5,"0.99",171,"13.99","G"
265,78,"Dying Maker","Groucho","Sinatra",5,"4.99",168,"28.99","PG"
301,78,"Family Sweet","Groucho","Sinatra",4,"0.99",155,"24.99","R"
387,78,"Gun Bonnie","Groucho","Sinatra",7,"0.99",100,"27.99","G"
393,78,"Halloween Nuts","Groucho","Sinatra",6,"2.99",47,"19.99","PG-13"
428,78,"Homicide Peach","Groucho","Sinatra",6,"2.99",141,"21.99","PG-13"
457,78,"Independence Hotel","Groucho","Sinatra",5,"0.99",157,"21.99","NC-17"
505,78,"Labyrinth League","Groucho","Sinatra",6,"2.99",46,"24.99","PG-13"
520,78,"License Weekend","Groucho","Sinatra",7,"2.99",91,"28.99","NC-17"
530,78,"Lord Arizona","Groucho","Sinatra",5,"2.99",108,"27.99","PG-13"
549,78,"Magnolia Forrester","Groucho","Sinatra",4,"0.99",171,"28.99","PG-13"
552,78,"Majestic Floats","Groucho","Sinatra",5,"0.99",130,"15.99","PG"
599,78,"Mother Oleander","Groucho","Sinatra",3,"0.99",103,"20.99","R"
670,78,"Pelican Comforts","Groucho","Sinatra",4,"4.99",48,"17.99","PG"
674,78,"Pet Haunting","Groucho","Sinatra",3,"0.99",99,"11.99","PG"
689,78,"Pollock Deliverance","Groucho","Sinatra",5,"2.99",137,"14.99","PG"
762,78,"Sassy Packer","Groucho","Sinatra",6,"0.99",154,"29.99","G"
767,78,"Scalawag Duck","Groucho","Sinatra",6,"4.99",183,"13.99","NC-17"
811,78,"Smile Earring","Groucho","Sinatra",4,"2.99",60,"29.99","G"
852,78,"Strangelove Desire","Groucho","Sinatra",4,"0.99",103,"27.99","NC-17"
880,78,"Telemark Heartbreakers","Groucho","Sinatra",6,"2.99",152,"9.99","PG-13"
963,78,"Watch Tracy","Groucho","Sinatra",5,"0.99",78,"12.99","PG"
968,78,"Werewolf Lola","Groucho","Sinatra",6,"4.99",79,"19.99","G"
32,79,"Apocalypse Flamingos","Mae","Hoffman",6,"4.99",119,"11.99","R"
33,79,"Apollo Teen","Mae","Hoffman",5,"2.99",153,"15.99","PG-13"
40,79,"Army Flintstones","Mae","Hoffman",4,"0.99",148,"22.99","R"
141,79,"Chicago North","Mae","Hoffman",6,"4.99",185,"11.99","PG-13"
205,79,"Dances None","Mae","Hoffman",3,"0.99",58,"22.99","NC-17"
230,79,"Diary Panic","Mae","Hoffman",7,"2.99",107,"20.99","G"
242,79,"Doom Dancing","Mae","Hoffman",4,"0.99",68,"13.99","R"
262,79,"Dumbo Lust","Mae","Hoffman",5,"0.99",119,"17.99","NC-17"
267,79,"Eagles Panky","Mae","Hoffman",4,"4.99",140,"14.99","NC-17"
269,79,"Earring Instinct","Mae","Hoffman",3,"0.99",98,"22.99","R"
299,79,"Factory Dragon","Mae","Hoffman",4,"0.99",144,"9.99","PG-13"
367,79,"Goldmine Tycoon","Mae","Hoffman",6,"0.99",153,"20.99","R"
428,79,"Homicide Peach","Mae","Hoffman",6,"2.99",141,"21.99","PG-13"
430,79,"Hook Chariots","Mae","Hoffman",7,"0.99",49,"23.99","G"
473,79,"Jacket Frisco","Mae","Hoffman",5,"2.99",181,"16.99","PG-13"
607,79,"Muppet Mile","Mae","Hoffman",5,"4.99",50,"18.99","PG"
628,79,"Northwest Polish","Mae","Hoffman",5,"2.99",172,"24.99","PG"
634,79,"Odds Boogie","Mae","Hoffman",6,"0.99",48,"14.99","NC-17"
646,79,"Outbreak Divine","Mae","Hoffman",6,"0.99",169,"12.99","NC-17"
727,79,"Resurrection Silverado","Mae","Hoffman",6,"0.99",117,"12.99","PG"
750,79,"Run Pacific","Mae","Hoffman",3,"0.99",145,"25.99","R"
753,79,"Rush Goodfellas","Mae","Hoffman",3,"0.99",48,"20.99","PG"
769,79,"School Jacket","Mae","Hoffman",5,"4.99",151,"21.99","PG-13"
776,79,"Secret Groundhog","Mae","Hoffman",6,"4.99",90,"11.99","PG"
788,79,"Ship Wonderland","Mae","Hoffman",5,"2.99",104,"15.99","R"
840,79,"Stampede Disturbing","Mae","Hoffman",5,"0.99",75,"26.99","R"
853,79,"Stranger Strangers","Mae","Hoffman",3,"4.99",139,"12.99","G"
916,79,"Turn Star","Mae","Hoffman",3,"2.99",80,"10.99","G"
69,80,"Beverly Outlaw","Ralph","Cruz",3,"2.99",85,"21.99","R"
118,80,"Canyon Stock","Ralph","Cruz",7,"0.99",85,"26.99","R"
124,80,"Casper Dragonfly","Ralph","Cruz",3,"4.99",163,"16.99","PG-13"
175,80,"Confused Candles","Ralph","Cruz",3,"2.99",122,"27.99","PG-13"
207,80,"Dangerous Uptown","Ralph","Cruz",7,"4.99",121,"26.99","PG"
212,80,"Darn Forrester","Ralph","Cruz",7,"4.99",185,"14.99","G"
260,80,"Dude Blindness","Ralph","Cruz",3,"4.99",132,"9.99","G"
262,80,"Dumbo Lust","Ralph","Cruz",5,"0.99",119,"17.99","NC-17"
280,80,"Empire Malkovich","Ralph","Cruz",7,"0.99",177,"26.99","G"
341,80,"Frost Head","Ralph","Cruz",5,"0.99",82,"13.99","PG"
342,80,"Fugitive Maguire","Ralph","Cruz",7,"4.99",83,"28.99","R"
343,80,"Full Flatliners","Ralph","Cruz",6,"2.99",94,"14.99","PG"
362,80,"Glory Tracy","Ralph","Cruz",7,"2.99",115,"13.99","PG-13"
436,80,"Hours Rage","Ralph","Cruz",4,"0.99",122,"14.99","NC-17"
475,80,"Japanese Run","Ralph","Cruz",6,"0.99",135,"29.99","G"
553,80,"Maker Gables","Ralph","Cruz",4,"0.99",136,"12.99","PG-13"
619,80,"Neighbors Charade","Ralph","Cruz",3,"0.99",161,"20.99","R"
622,80,"Newsies Story","Ralph","Cruz",4,"0.99",159,"25.99","G"
680,80,"Pinocchio Simon","Ralph","Cruz",4,"4.99",103,"21.99","PG"
687,80,"Pocus Pulp","Ralph","Cruz",6,"0.99",138,"15.99","NC-17"
688,80,"Polish Brooklyn","Ralph","Cruz",6,"0.99",61,"12.99","PG"
709,80,"Racer Egg","Ralph","Cruz",7,"2.99",147,"19.99","NC-17"
788,80,"Ship Wonderland","Ralph","Cruz",5,"2.99",104,"15.99","R"
807,80,"Sleuth Orient","Ralph","Cruz",4,"0.99",87,"25.99","NC-17"
858,80,"Submarine Bed","Ralph","Cruz",5,"4.99",127,"21.99","R"
888,80,"Thin Sagebrush","Ralph","Cruz",5,"4.99",53,"9.99","PG-13"
941,80,"Videotape Arsenic","Ralph","Cruz",4,"4.99",145,"10.99","NC-17"
979,80,"Witches Panic","Ralph","Cruz",6,"4.99",100,"10.99","NC-17"
4,81,"Affair Prejudice","Scarlett","Damon",5,"2.99",117,"26.99","G"
11,81,"Alamo Videotape","Scarlett","Damon",6,"0.99",126,"16.99","G"
59,81,"Bear Graceland","Scarlett","Damon",4,"2.99",160,"20.99","R"
89,81,"Borrowers Bedazzled","Scarlett","Damon",7,"0.99",63,"22.99","G"
178,81,"Connection Microcosmos","Scarlett","Damon",6,"0.99",115,"25.99","G"
186,81,"Craft Outfield","Scarlett","Damon",6,"0.99",64,"17.99","NC-17"
194,81,"Crow Grease","Scarlett","Damon",6,"0.99",104,"22.99","PG"
215,81,"Dawn Pond","Scarlett","Damon",4,"4.99",57,"27.99","PG"
219,81,"Deep Crusade","Scarlett","Damon",6,"4.99",51,"20.99","PG-13"
232,81,"Dirty Ace","Scarlett","Damon",7,"2.99",147,"29.99","NC-17"
260,81,"Dude Blindness","Scarlett","Damon",3,"4.99",132,"9.99","G"
267,81,"Eagles Panky","Scarlett","Damon",4,"4.99",140,"14.99","NC-17"
268,81,"Early Home","Scarlett","Damon",6,"4.99",96,"27.99","NC-17"
304,81,"Fargo Gandhi","Scarlett","Damon",3,"2.99",130,"28.99","G"
332,81,"Frankenstein Stranger","Scarlett","Damon",7,"0.99",159,"16.99","NC-17"
389,81,"Gunfighter Mussolini","Scarlett","Damon",3,"2.99",127,"9.99","PG-13"
398,81,"Hanover Galaxy","Scarlett","Damon",5,"4.99",47,"21.99","NC-17"
453,81,"Image Princess","Scarlett","Damon",3,"2.99",178,"17.99","PG-13"
458,81,"Indian Love","Scarlett","Damon",4,"0.99",135,"26.99","NC-17"
465,81,"Interview Liaisons","Scarlett","Damon",4,"4.99",59,"17.99","R"
505,81,"Labyrinth League","Scarlett","Damon",6,"2.99",46,"24.99","PG-13"
508,81,"Lambs Cincinatti","Scarlett","Damon",6,"4.99",144,"18.99","PG-13"
527,81,"Lola Agent","Scarlett","Damon",4,"4.99",85,"24.99","PG"
545,81,"Madness Attacks","Scarlett","Damon",4,"0.99",178,"14.99","PG-13"
564,81,"Massage Image","Scarlett","Damon",4,"2.99",161,"11.99","PG"
578,81,"Million Ace","Scarlett","Damon",4,"4.99",142,"16.99","PG-13"
579,81,"Minds Truman","Scarlett","Damon",3,"4.99",149,"22.99","PG-13"
613,81,"Mystic Truman","Scarlett","Damon",5,"0.99",92,"19.99","NC-17"
619,81,"Neighbors Charade","Scarlett","Damon",3,"0.99",161,"20.99","R"
643,81,"Orient Closer","Scarlett","Damon",3,"2.99",118,"22.99","R"
692,81,"Potluck Mixed","Scarlett","Damon",3,"2.99",179,"10.99","G"
710,81,"Rage Games","Scarlett","Damon",4,"4.99",120,"18.99","R"
729,81,"Rider Caddyshack","Scarlett","Damon",5,"2.99",177,"28.99","PG"
761,81,"Santa Paris","Scarlett","Damon",7,"2.99",154,"23.99","PG"
827,81,"Spice Sorority","Scarlett","Damon",5,"4.99",141,"22.99","NC-17"
910,81,"Treatment Jekyll","Scarlett","Damon",3,"0.99",87,"19.99","PG"
17,82,"Alone Trip","Woody","Jolie",3,"0.99",82,"14.99","R"
33,82,"Apollo Teen","Woody","Jolie",5,"2.99",153,"15.99","PG-13"
104,82,"Bugsy Song","Woody","Jolie",4,"2.99",119,"17.99","G"
143,82,"Chill Luck","Woody","Jolie",6,"0.99",142,"17.99","PG"
188,82,"Crazy Home","Woody","Jolie",7,"2.99",136,"24.99","PG"
242,82,"Doom Dancing","Woody","Jolie",4,"0.99",68,"13.99","R"
247,82,"Downhill Enough","Woody","Jolie",3,"0.99",47,"19.99","G"
290,82,"Everyone Craft","Woody","Jolie",4,"0.99",163,"29.99","PG"
306,82,"Feathers Metal","Woody","Jolie",3,"0.99",104,"12.99","PG-13"
316,82,"Fire Wolves","Woody","Jolie",5,"4.99",173,"18.99","R"
344,82,"Fury Murder","Woody","Jolie",3,"0.99",178,"28.99","PG-13"
453,82,"Image Princess","Woody","Jolie",3,"2.99",178,"17.99","PG-13"
468,82,"Invasion Cyclone","Woody","Jolie",5,"2.99",97,"12.99","PG"
480,82,"Jeepers Wedding","Woody","Jolie",3,"2.99",84,"29.99","R"
497,82,"Kill Brotherhood","Woody","Jolie",4,"0.99",54,"15.99","G"
503,82,"Kramer Chocolate","Woody","Jolie",3,"2.99",171,"24.99","R"
527,82,"Lola Agent","Woody","Jolie",4,"4.99",85,"24.99","PG"
551,82,"Maiden Home","Woody","Jolie",3,"4.99",138,"9.99","PG"
561,82,"Mask Peach","Woody","Jolie",6,"2.99",123,"26.99","NC-17"
750,82,"Run Pacific","Woody","Jolie",3,"0.99",145,"25.99","R"
787,82,"Shining Roses","Woody","Jolie",4,"0.99",125,"12.99","G"
802,82,"Sky Miracle","Woody","Jolie",7,"2.99",132,"15.99","PG"
838,82,"Stagecoach Armageddon","Woody","Jolie",5,"4.99",112,"25.99","R"
839,82,"Stallion Sundance","Woody","Jolie",5,"0.99",130,"23.99","PG-13"
870,82,"Swarm Gold","Woody","Jolie",4,"0.99",123,"12.99","PG-13"
877,82,"Taxi Kick","Woody","Jolie",4,"0.99",64,"23.99","PG-13"
893,82,"Titans Jerk","Woody","Jolie",4,"4.99",91,"11.99","PG"
911,82,"Trip Newton","Woody","Jolie",7,"4.99",64,"14.99","PG-13"
954,82,"Wake Jaws","Woody","Jolie",7,"4.99",73,"18.99","G"
978,82,"Wisdom Worker","Woody","Jolie",3,"0.99",98,"12.99","R"
985,82,"Wonderland Christmas","Woody","Jolie",4,"4.99",111,"19.99","PG"
49,83,"Badman Dawn","Ben","Willis",6,"2.99",162,"22.99","R"
52,83,"Ballroom Mockingbird","Ben","Willis",6,"0.99",173,"29.99","G"
58,83,"Beach Heartbreakers","Ben","Willis",6,"2.99",122,"16.99","G"
110,83,"Cabin Flash","Ben","Willis",4,"0.99",53,"25.99","NC-17"
120,83,"Caribbean Liberty","Ben","Willis",3,"4.99",92,"16.99","NC-17"
121,83,"Carol Texas","Ben","Willis",4,"2.99",151,"15.99","PG"
135,83,"Chance Resurrection","Ben","Willis",3,"2.99",70,"22.99","R"
165,83,"Coldblooded Darling","Ben","Willis",7,"4.99",70,"27.99","G"
217,83,"Dazed Punk","Ben","Willis",6,"4.99",120,"20.99","G"
247,83,"Downhill Enough","Ben","Willis",3,"0.99",47,"19.99","G"
249,83,"Dracula Crystal","Ben","Willis",7,"0.99",176,"26.99","G"
263,83,"Durham Panky","Ben","Willis",6,"4.99",154,"14.99","R"
268,83,"Early Home","Ben","Willis",6,"4.99",96,"27.99","NC-17"
279,83,"Elizabeth Shane","Ben","Willis",7,"4.99",152,"11.99","NC-17"
281,83,"Encino Elf","Ben","Willis",6,"0.99",143,"9.99","G"
339,83,"Frogmen Breaking","Ben","Willis",5,"0.99",111,"17.99","R"
340,83,"Frontier Cabin","Ben","Willis",6,"4.99",183,"14.99","PG-13"
369,83,"Goodfellas Salute","Ben","Willis",4,"4.99",56,"22.99","PG"
412,83,"Heavyweights Beast","Ben","Willis",6,"4.99",102,"25.99","G"
519,83,"Liberty Magnificent","Ben","Willis",3,"2.99",138,"27.99","G"
529,83,"Lonely Elephant","Ben","Willis",3,"2.99",67,"12.99","G"
615,83,"Nash Chocolat","Ben","Willis",6,"2.99",180,"21.99","PG-13"
631,83,"Novocaine Flight","Ben","Willis",4,"0.99",64,"11.99","G"
655,83,"Panther Reds","Ben","Willis",5,"4.99",109,"22.99","NC-17"
672,83,"Perfect Groove","Ben","Willis",7,"2.99",82,"17.99","PG-13"
686,83,"Pluto Oleander","Ben","Willis",5,"4.99",84,"9.99","R"
719,83,"Records Zorro","Ben","Willis",7,"4.99",182,"11.99","PG"
764,83,"Saturday Lambs","Ben","Willis",3,"4.99",150,"28.99","G"
777,83,"Secretary Rouge","Ben","Willis",5,"4.99",158,"10.99","PG"
784,83,"Shanghai Tycoon","Ben","Willis",7,"2.99",47,"20.99","PG"
833,83,"Splendor Patton","Ben","Willis",5,"0.99",134,"20.99","R"
873,83,"Sweethearts Suspects","Ben","Willis",3,"0.99",108,"13.99","G"
932,83,"Valley Packer","Ben","Willis",3,"0.99",73,"21.99","G"
19,84,"Amadeus Holy","James","Pitt",6,"0.99",113,"20.99","PG"
39,84,"Armageddon Lost","James","Pitt",5,"0.99",99,"10.99","G"
46,84,"Autumn Crow","James","Pitt",3,"4.99",108,"13.99","G"
